Timestamp,Label,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Flow Duration,Flow IAT Mean,Dst Port,SYN Flag Cnt,ACK Flag Cnt,RST Flag Cnt,FIN Flag Cnt,PSH Flag Cnt
14/02/2018 02:05:39,Benign,7,5,364,582,788082,71643.8181818182,445,0,0,0,0,1
14/02/2018 02:05:39,Benign,1,1,0,0,94947,94947.0,80,0,1,0,0,0
14/02/2018 02:05:39,Benign,1,1,0,0,95473,95473.0,80,0,1,0,0,0
14/02/2018 02:05:40,SSH-Bruteforce,22,22,1928,2665,338172,7864.4651162791,22,0,0,0,0,1
14/02/2018 02:05:40,SSH-Bruteforce,23,22,1928,2665,393045,8932.8409090909,22,0,0,0,0,1
14/02/2018 02:05:40,SSH-Bruteforce,24,20,1944,2665,388356,9031.5348837209,22,0,0,0,0,1
14/02/2018 02:05:40,SSH-Bruteforce,26,20,1944,2665,388167,8625.9333333333,22,0,0,0,0,1
14/02/2018 02:05:40,SSH-Bruteforce,22,22,1928,2665,384507,8942.023255814,22,0,0,0,0,1
14/02/2018 02:05:40,SSH-Bruteforce,22,22,1928,2665,363044,8442.8837209302,22,0,0,0,0,1
14/02/2018 02:05:40,SSH-Bruteforce,22,22,1944,2665,337661,7852.5813953488,22,0,0,0,0,1
14/02/2018 02:05:40,SSH-Bruteforce,23,22,1960,2665,400019,9091.3409090909,22,0,0,0,0,1
14/02/2018 02:05:40,SSH-Bruteforce,1,1,0,0,5,5.0,22,0,1,0,0,0
14/02/2018 02:05:40,SSH-Bruteforce,25,20,1960,2665,383394,8713.5,22,0,0,0,0,1
14/02/2018 02:05:40,SSH-Bruteforce,23,20,1944,2665,387987,9237.7857142857,22,0,0,0,0,1
14/02/2018 02:05:40,SSH-Bruteforce,22,20,1960,2665,381263,9299.0975609756,22,0,0,0,0,1
14/02/2018 02:05:40,Benign,4,0,132,0,10552120,3517373.33333333,49198,0,0,0,0,0
14/02/2018 02:05:40,SSH-Bruteforce,1,1,0,0,12,12.0,22,0,1,0,0,0
14/02/2018 02:05:40,Benign,4,4,97,232,5378327,768332.428571429,80,0,0,0,0,1
14/02/2018 02:05:40,SSH-Bruteforce,24,22,1960,2665,387904,8620.0888888889,22,0,0,0,0,1
14/02/2018 02:05:40,SSH-Bruteforce,22,22,1928,2665,329454,7661.7209302326,22,0,0,0,0,1
14/02/2018 02:05:40,SSH-Bruteforce,26,20,1928,2665,387811,8618.0222222222,22,0,0,0,0,1
14/02/2018 02:05:40,SSH-Bruteforce,22,22,1928,2665,373983,8697.2790697675,22,0,0,0,0,1
14/02/2018 02:05:40,SSH-Bruteforce,1,1,0,0,7,7.0,22,0,1,0,0,0
14/02/2018 02:05:40,SSH-Bruteforce,22,22,1928,2665,351038,8163.6744186047,22,0,0,0,0,1
14/02/2018 02:05:40,Benign,8,7,1128,1581,2779277,198519.785714286,3389,0,0,0,0,1
14/02/2018 02:05:40,SSH-Bruteforce,22,22,1912,2665,393636,9154.3255813954,22,0,0,0,0,1
14/02/2018 02:05:40,SSH-Bruteforce,1,1,0,0,6,6.0,22,0,1,0,0,0
14/02/2018 02:05:40,SSH-Bruteforce,22,22,1944,2665,370920,8626.0465116279,22,0,0,0,0,1
14/02/2018 02:05:40,Benign,2,0,0,0,39,39.0,59140,0,1,0,0,0
14/02/2018 02:05:40,SSH-Bruteforce,23,20,1960,2665,379798,9042.8095238095,22,0,0,0,0,1
14/02/2018 02:05:40,Benign,2,0,0,0,152,152.0,54864,0,1,0,0,0
14/02/2018 02:05:40,SSH-Bruteforce,22,22,1944,2665,340117,7909.6976744186,22,0,0,0,0,1
14/02/2018 02:05:40,Benign,8,7,1138,1581,1761160,125797.142857143,3389,0,0,0,0,1
14/02/2018 02:05:41,SSH-Bruteforce,22,21,1944,2665,313913,7474.1190476191,22,0,0,0,0,1
14/02/2018 02:05:41,SSH-Bruteforce,22,22,1944,2665,374200,8702.3255813954,22,0,0,0,0,1
14/02/2018 02:05:41,Benign,2,0,0,0,999400,999400.0,51776,0,1,0,0,0
14/02/2018 02:05:41,Benign,2,0,0,0,2725,2725.0,51763,0,1,0,0,0
14/02/2018 02:05:41,Benign,2,0,0,0,0,0.0,51776,0,1,0,0,0
14/02/2018 02:05:41,SSH-Bruteforce,23,20,1944,2665,373126,8883.9523809524,22,0,0,0,0,1
14/02/2018 02:05:41,Benign,1,1,0,0,11324,11324.0,80,0,1,0,0,0
14/02/2018 02:05:41,Benign,3,1,31,0,5404,1801.3333333333,51785,0,1,0,0,0
14/02/2018 02:05:41,SSH-Bruteforce,23,22,1960,2665,364894,8293.0454545455,22,0,0,0,0,1
14/02/2018 02:05:41,Benign,3,1,31,0,37,12.3333333333,51791,0,1,0,0,0
14/02/2018 02:05:41,SSH-Bruteforce,22,22,1928,2665,400089,9304.3953488372,22,0,0,0,0,1
14/02/2018 02:05:41,SSH-Bruteforce,22,22,1928,2665,380550,8850.0,22,0,0,0,0,1
14/02/2018 02:05:41,SSH-Bruteforce,22,22,1928,2665,374023,8698.2093023256,22,0,0,0,0,1
14/02/2018 02:05:41,SSH-Bruteforce,23,20,1928,2665,384611,9157.4047619048,22,0,0,0,0,1
14/02/2018 02:05:41,SSH-Bruteforce,22,20,1944,2665,383952,9364.6829268293,22,0,0,0,0,1
14/02/2018 02:05:41,Benign,3,1,31,0,126,42.0,51788,0,1,0,0,0
14/02/2018 02:05:41,Benign,6,4,599,137,5114277,568253.0,443,0,0,0,0,1
14/02/2018 02:05:41,SSH-Bruteforce,22,22,1992,2665,342116,7956.1860465116,22,0,0,0,0,1
14/02/2018 02:05:41,SSH-Bruteforce,24,22,1944,2665,372034,8267.4222222222,22,0,0,0,0,1
14/02/2018 02:05:41,SSH-Bruteforce,22,21,1944,2665,367093,8740.3095238095,22,0,0,0,0,1
14/02/2018 02:05:41,SSH-Bruteforce,23,22,2008,2665,385045,8751.0227272727,22,0,0,0,0,1
14/02/2018 02:05:41,Benign,2,0,0,0,135,135.0,80,0,1,0,0,0
14/02/2018 02:05:41,SSH-Bruteforce,22,22,1944,2665,381874,8880.7906976744,22,0,0,0,0,1
14/02/2018 02:05:41,SSH-Bruteforce,1,1,0,0,6,6.0,22,0,1,0,0,0
14/02/2018 02:05:41,SSH-Bruteforce,22,22,1976,2665,377799,8786.023255814,22,0,0,0,0,1
14/02/2018 02:05:41,SSH-Bruteforce,1,1,0,0,7,7.0,22,0,1,0,0,0
14/02/2018 02:05:41,Benign,9,7,1138,1581,1512112,100807.466666667,3389,0,0,0,0,1
14/02/2018 02:05:41,SSH-Bruteforce,22,22,1992,2665,399837,9298.5348837209,22,0,0,0,0,1
14/02/2018 02:05:41,Benign,1,1,0,0,14,14.0,51796,0,1,0,0,0
14/02/2018 02:05:41,SSH-Bruteforce,23,22,1992,2665,380018,8636.7727272727,22,0,0,0,0,1
14/02/2018 02:05:41,SSH-Bruteforce,24,22,1992,2665,366272,8139.3777777778,22,0,0,0,0,1
14/02/2018 02:05:41,Benign,6,4,391,0,100215651,11135072.3333333,443,1,1,0,0,0
14/02/2018 02:05:41,SSH-Bruteforce,23,20,1992,2665,371801,8852.4047619048,22,0,0,0,0,1
14/02/2018 02:05:41,SSH-Bruteforce,22,21,1960,2665,367222,8743.380952381,22,0,0,0,0,1
14/02/2018 02:05:42,SSH-Bruteforce,22,21,2008,2665,306929,7307.8333333333,22,0,0,0,0,1
14/02/2018 02:05:42,SSH-Bruteforce,23,22,1992,2665,367219,8345.8863636364,22,0,0,0,0,1
14/02/2018 02:05:42,SSH-Bruteforce,22,22,1992,2665,362778,8436.6976744186,22,0,0,0,0,1
14/02/2018 02:05:42,SSH-Bruteforce,22,20,1976,2665,348409,8497.7804878049,22,0,0,0,0,1
14/02/2018 02:05:42,SSH-Bruteforce,22,20,1992,2665,356855,8703.7804878049,22,0,0,0,0,1
14/02/2018 02:05:42,SSH-Bruteforce,22,20,1992,2665,345605,8429.3902439024,22,0,0,0,0,1
14/02/2018 02:05:42,SSH-Bruteforce,1,1,0,0,6,6.0,22,0,1,0,0,0
14/02/2018 02:05:42,SSH-Bruteforce,1,1,0,0,7,7.0,22,0,1,0,0,0
14/02/2018 02:05:42,SSH-Bruteforce,21,22,1992,2665,387474,9225.5714285714,22,0,0,0,0,1
14/02/2018 02:05:42,SSH-Bruteforce,22,22,1992,2665,358076,8327.3488372093,22,0,0,0,0,1
14/02/2018 02:05:42,SSH-Bruteforce,1,1,0,0,5,5.0,22,0,1,0,0,0
14/02/2018 02:05:42,Benign,11,8,1138,2754,5199377,288854.277777778,3389,0,0,0,0,1
14/02/2018 02:05:42,Benign,1,1,32,121,1542,1542.0,53,0,0,0,0,0
14/02/2018 02:05:42,Benign,2,0,0,0,1,1.0,51780,0,1,0,0,0
14/02/2018 02:05:42,Benign,2,0,0,0,999741,999741.0,51803,0,1,0,0,0
14/02/2018 02:05:42,Benign,2,0,0,0,999113,999113.0,51780,0,1,0,0,0
14/02/2018 02:05:42,Benign,2,2,64,242,214786,71595.3333333333,53,0,0,0,0,0
14/02/2018 02:05:42,SSH-Bruteforce,24,20,1976,2665,382139,8886.9534883721,22,0,0,0,0,1
14/02/2018 02:05:42,SSH-Bruteforce,25,20,1960,2665,384677,8742.6590909091,22,0,0,0,0,1
14/02/2018 02:05:42,SSH-Bruteforce,22,21,1976,2665,285500,6797.6190476191,22,0,0,0,0,1
14/02/2018 02:05:42,Benign,10,7,1138,1581,4713203,294575.1875,3389,0,0,0,0,1
14/02/2018 02:05:42,Benign,2,0,0,0,53895996,53895996.0,80,0,1,0,0,0
14/02/2018 02:05:42,Benign,1,1,0,0,20,20.0,443,0,1,0,0,0
14/02/2018 02:05:42,Benign,2,0,0,0,0,0.0,51807,0,1,0,0,0
14/02/2018 02:05:42,Benign,1,1,40,56,13068,13068.0,53,0,0,0,0,0
14/02/2018 02:05:42,SSH-Bruteforce,22,20,1960,2665,372821,9093.1951219512,22,0,0,0,0,1
14/02/2018 02:05:42,SSH-Bruteforce,22,22,1976,2665,338130,7863.488372093,22,0,0,0,0,1
14/02/2018 02:05:42,SSH-Bruteforce,22,21,1992,2665,283673,6754.1190476191,22,0,0,0,0,1
14/02/2018 02:05:42,SSH-Bruteforce,22,21,1960,2665,347907,8283.5,22,0,0,0,0,1
14/02/2018 02:05:42,SSH-Bruteforce,21,21,2008,2665,349319,8519.9756097561,22,0,0,0,0,1
14/02/2018 02:05:42,SSH-Bruteforce,22,21,2008,2665,322924,7688.6666666667,22,0,0,0,0,1
14/02/2018 02:05:42,SSH-Bruteforce,22,20,1992,2665,342004,8341.5609756098,22,0,0,0,0,1
14/02/2018 02:05:42,Benign,2,0,0,0,0,0.0,51803,0,1,0,0,0
14/02/2018 02:05:43,Benign,4,4,97,232,5774835,824976.428571429,80,0,0,0,0,1
14/02/2018 02:05:43,SSH-Bruteforce,22,20,1992,2665,382867,9338.2195121951,22,0,0,0,0,1
14/02/2018 02:05:43,SSH-Bruteforce,1,1,0,0,6,6.0,22,0,1,0,0,0
14/02/2018 02:05:43,SSH-Bruteforce,1,1,0,0,5,5.0,22,0,1,0,0,0
14/02/2018 02:05:43,SSH-Bruteforce,22,22,1960,2665,408572,9501.6744186047,22,0,0,0,0,1
14/02/2018 02:05:43,SSH-Bruteforce,22,20,1992,2665,376640,9186.3414634146,22,0,0,0,0,1
14/02/2018 02:05:43,Benign,6,5,455,338,620766,62076.6,445,0,0,0,0,1
14/02/2018 02:05:43,SSH-Bruteforce,1,1,0,0,7,7.0,22,0,1,0,0,0
14/02/2018 02:05:43,SSH-Bruteforce,22,22,2008,2665,406878,9462.2790697674,22,0,0,0,0,1
14/02/2018 02:05:43,SSH-Bruteforce,22,22,2008,2665,385408,8962.9767441861,22,0,0,0,0,1
14/02/2018 02:05:43,SSH-Bruteforce,22,22,1976,2665,349985,8139.1860465116,22,0,0,0,0,1
14/02/2018 02:05:43,SSH-Bruteforce,22,22,1944,2665,369265,8587.5581395349,22,0,0,0,0,1
14/02/2018 02:05:43,Benign,5,1,123,46,53452538,10690507.6,443,1,1,0,0,0
14/02/2018 02:05:43,Benign,8,7,1128,1581,2327179,166227.071428571,3389,0,0,0,0,1
14/02/2018 02:05:43,Benign,12,7,1148,1581,3707795,205988.611111111,3389,0,0,1,0,1
14/02/2018 02:05:43,Benign,2,0,0,0,54451316,54451316.0,80,0,1,0,0,0
14/02/2018 02:05:43,SSH-Bruteforce,21,22,1992,2665,261537,6227.0714285714,22,0,0,0,0,1
14/02/2018 02:05:43,Benign,8,7,1128,1581,2573253,183803.785714286,3389,0,0,0,0,1
14/02/2018 02:05:43,Benign,8,7,1128,1581,2408776,172055.428571429,3389,0,0,0,0,1
14/02/2018 02:05:43,SSH-Bruteforce,22,22,1992,2665,376518,8756.2325581395,22,0,0,0,0,1
14/02/2018 02:05:43,SSH-Bruteforce,21,22,1976,2665,316403,7533.4047619048,22,0,0,0,0,1
14/02/2018 02:05:43,SSH-Bruteforce,24,22,1976,2665,366281,8139.5777777778,22,0,0,0,0,1
14/02/2018 02:05:43,SSH-Bruteforce,23,20,1992,2665,378672,9016.0,22,0,0,0,0,1
14/02/2018 02:05:44,Benign,3,0,0,0,112639354,56319677.0,0,0,0,0,0,0
14/02/2018 02:05:44,SSH-Bruteforce,1,1,0,0,7,7.0,22,0,1,0,0,0
14/02/2018 02:05:44,SSH-Bruteforce,22,21,1976,2665,302001,7190.5,22,0,0,0,0,1
14/02/2018 02:05:44,SSH-Bruteforce,24,22,1992,2665,382531,8500.6888888889,22,0,0,0,0,1
14/02/2018 02:05:44,Benign,2,0,0,0,39781,39781.0,51643,0,1,0,0,0
14/02/2018 02:05:44,Benign,9,9,1138,1699,6760067,397651.0,3389,0,0,1,0,1
14/02/2018 02:05:44,Benign,8,7,1128,1581,2231281,159377.214285714,3389,0,0,0,0,1
14/02/2018 02:05:44,SSH-Bruteforce,22,22,1992,2665,378013,8791.0,22,0,0,0,0,1
14/02/2018 02:05:44,Benign,8,7,1128,1581,2387815,170558.214285714,3389,0,0,0,0,1
14/02/2018 02:05:44,Benign,1,1,40,139,2091,2091.0,53,0,0,0,0,0
14/02/2018 02:05:44,Benign,8,7,1138,1581,1475413,105386.642857143,3389,0,0,0,0,1
14/02/2018 02:05:44,SSH-Bruteforce,22,22,2008,2665,332183,7725.1860465116,22,0,0,0,0,1
14/02/2018 02:05:44,Benign,1,1,40,139,878,878.0,53,0,0,0,0,0
14/02/2018 02:05:44,SSH-Bruteforce,21,22,1960,2665,275089,6549.7380952381,22,0,0,0,0,1
14/02/2018 02:05:44,SSH-Bruteforce,22,22,1992,2665,324406,7544.3255813954,22,0,0,0,0,1
14/02/2018 02:05:44,Benign,1,1,42,58,266,266.0,53,0,0,0,0,0
14/02/2018 02:05:44,SSH-Bruteforce,24,22,1992,2665,389456,8654.5777777778,22,0,0,0,0,1
14/02/2018 02:05:44,SSH-Bruteforce,1,1,0,0,6,6.0,22,0,1,0,0,0
14/02/2018 02:05:44,Benign,3,0,0,0,112636162,56318081.0,0,0,0,0,0,0
14/02/2018 02:05:44,SSH-Bruteforce,22,22,1976,2665,386075,8978.488372093,22,0,0,0,0,1
14/02/2018 02:05:44,SSH-Bruteforce,22,22,1992,2665,383988,8929.9534883721,22,0,0,0,0,1
14/02/2018 02:05:44,SSH-Bruteforce,22,22,2008,2665,380017,8837.6046511628,22,0,0,0,0,1
14/02/2018 02:05:44,SSH-Bruteforce,24,20,2008,2665,390615,9084.0697674419,22,0,0,0,0,1
14/02/2018 02:05:44,SSH-Bruteforce,22,22,1976,2665,417798,9716.2325581395,22,0,0,0,0,1
14/02/2018 02:05:44,SSH-Bruteforce,22,22,1976,2665,381847,8880.1627906977,22,0,0,0,0,1
14/02/2018 02:05:44,SSH-Bruteforce,24,20,1992,2665,384103,8932.6279069767,22,0,0,0,0,1
14/02/2018 02:05:44,SSH-Bruteforce,23,20,2008,2665,390160,9289.5238095238,22,0,0,0,0,1
14/02/2018 02:05:44,SSH-Bruteforce,22,22,1992,2665,389778,9064.6046511628,22,0,0,0,0,1
14/02/2018 02:05:44,Benign,1,1,42,58,237,237.0,53,0,0,0,0,0
14/02/2018 02:05:44,SSH-Bruteforce,24,22,2008,2665,374964,8332.5333333333,22,0,0,0,0,1
14/02/2018 02:05:44,SSH-Bruteforce,22,20,2008,2665,376102,9173.2195121951,22,0,0,0,0,1
14/02/2018 02:05:44,SSH-Bruteforce,22,22,2008,2665,388285,9029.8837209302,22,0,0,0,0,1
14/02/2018 02:05:44,SSH-Bruteforce,22,22,2008,2665,395441,9196.3023255814,22,0,0,0,0,1
14/02/2018 02:05:45,SSH-Bruteforce,24,20,1992,2665,387230,9005.3488372093,22,0,0,0,0,1
14/02/2018 02:05:45,SSH-Bruteforce,22,22,1976,2665,393708,9156.0,22,0,0,0,0,1
14/02/2018 02:05:45,SSH-Bruteforce,22,20,1992,2665,395557,9647.7317073171,22,0,0,0,0,1
14/02/2018 02:05:45,Benign,4,4,97,232,6240455,891493.571428571,80,0,0,0,0,1
14/02/2018 02:05:45,SSH-Bruteforce,22,21,1992,2665,350476,8344.6666666667,22,0,0,0,0,1
14/02/2018 02:05:45,SSH-Bruteforce,22,20,1992,2665,355169,8662.6585365854,22,0,0,0,0,1
14/02/2018 02:05:45,Benign,8,7,1148,1581,2150153,153582.357142857,3389,0,0,0,0,1
14/02/2018 02:05:45,SSH-Bruteforce,22,20,1992,2665,363730,8871.4634146342,22,0,0,0,0,1
14/02/2018 02:05:45,SSH-Bruteforce,22,21,1992,2665,361551,8608.3571428571,22,0,0,0,0,1
14/02/2018 02:05:45,SSH-Bruteforce,22,21,1992,2665,345239,8219.9761904762,22,0,0,0,0,1
14/02/2018 02:05:45,SSH-Bruteforce,22,21,1992,2665,330632,7872.1904761905,22,0,0,0,0,1
14/02/2018 02:05:45,SSH-Bruteforce,22,21,2008,2665,327069,7787.3571428571,22,0,0,0,0,1
14/02/2018 02:05:45,SSH-Bruteforce,24,22,1960,2665,368289,8184.2,22,0,0,0,0,1
14/02/2018 02:05:45,SSH-Bruteforce,23,22,1992,2665,370453,8419.3863636364,22,0,0,0,0,1
14/02/2018 02:05:45,SSH-Bruteforce,22,20,1992,2665,348475,8499.3902439025,22,0,0,0,0,1
14/02/2018 02:05:45,SSH-Bruteforce,22,21,2008,2665,347198,8266.6190476191,22,0,0,0,0,1
14/02/2018 02:05:45,Benign,10,7,1148,1581,3011240,188202.5,3389,0,0,1,0,1
14/02/2018 02:05:45,SSH-Bruteforce,22,22,2008,2665,398191,9260.2558139535,22,0,0,0,0,1
14/02/2018 02:05:45,SSH-Bruteforce,22,22,1992,2665,390919,9091.1395348837,22,0,0,0,0,1
14/02/2018 02:05:45,Benign,2,0,0,0,54635173,54635173.0,80,0,1,0,0,0
14/02/2018 02:05:45,SSH-Bruteforce,1,1,0,0,4,4.0,22,0,1,0,0,0
14/02/2018 02:05:45,SSH-Bruteforce,22,21,1992,2665,323878,7711.380952381,22,0,0,0,0,1
14/02/2018 02:05:45,SSH-Bruteforce,1,1,0,0,6,6.0,22,0,1,0,0,0
14/02/2018 02:05:45,SSH-Bruteforce,1,1,0,0,7,7.0,22,0,1,0,0,0
14/02/2018 02:05:45,SSH-Bruteforce,1,1,0,0,8,8.0,22,0,1,0,0,0
14/02/2018 02:05:45,SSH-Bruteforce,22,20,1976,2665,366722,8944.4390243902,22,0,0,0,0,1
14/02/2018 02:05:45,Benign,8,7,1148,1581,2178423,155601.642857143,3389,0,0,0,0,1
14/02/2018 02:05:45,SSH-Bruteforce,24,22,2008,2665,400354,8896.7555555556,22,0,0,0,0,1
14/02/2018 02:05:45,SSH-Bruteforce,24,20,1976,2665,388797,9041.7906976744,22,0,0,0,0,1
14/02/2018 02:05:46,SSH-Bruteforce,1,1,0,0,7,7.0,22,0,1,0,0,0
14/02/2018 02:05:46,SSH-Bruteforce,22,22,1992,2665,364090,8467.2093023256,22,0,0,0,0,1
14/02/2018 02:05:46,SSH-Bruteforce,22,22,1976,2665,315661,7340.9534883721,22,0,0,0,0,1
14/02/2018 02:05:46,SSH-Bruteforce,20,22,2008,2665,371982,9072.7317073171,22,0,0,0,0,1
14/02/2018 02:05:46,SSH-Bruteforce,22,22,1976,2665,336228,7819.2558139535,22,0,0,0,0,1
14/02/2018 02:05:46,SSH-Bruteforce,23,22,1976,2665,366446,8328.3181818182,22,0,0,0,0,1
14/02/2018 02:05:46,SSH-Bruteforce,21,22,1992,2665,320524,7631.5238095238,22,0,0,0,0,1
14/02/2018 02:05:46,SSH-Bruteforce,22,22,1992,2665,360906,8393.1627906977,22,0,0,0,0,1
14/02/2018 02:05:46,Benign,1,2,0,0,9966,4983.0,51972,0,1,0,0,0
14/02/2018 02:05:46,SSH-Bruteforce,22,22,1976,2665,335775,7808.7209302326,22,0,0,0,0,1
14/02/2018 02:05:46,SSH-Bruteforce,24,20,1976,2665,352742,8203.3023255814,22,0,0,0,0,1
14/02/2018 02:05:46,SSH-Bruteforce,23,22,2008,2665,338179,7685.8863636364,22,0,0,0,0,1
14/02/2018 02:05:46,SSH-Bruteforce,24,22,1960,2665,336163,7470.2888888889,22,0,0,0,0,1
14/02/2018 02:05:46,Benign,1,1,45,61,1067,1067.0,53,0,0,0,0,0
14/02/2018 02:05:46,Benign,2,0,0,0,95,95.0,80,0,1,0,0,0
14/02/2018 02:05:46,Benign,1,2,0,0,3223,1611.5,51938,0,1,0,0,0
14/02/2018 02:05:46,Benign,7,7,1128,1581,2194551,168811.615384615,3389,0,0,0,0,1
14/02/2018 02:05:46,Benign,8,7,1138,1581,2403517,171679.785714286,3389,0,0,1,0,1
14/02/2018 02:05:46,SSH-Bruteforce,22,22,1976,2665,359939,8370.6744186047,22,0,0,0,0,1
14/02/2018 02:05:46,SSH-Bruteforce,24,20,1992,2665,352707,8202.488372093,22,0,0,0,0,1
14/02/2018 02:05:46,Benign,3,1,31,0,271,90.3333333333,51817,0,1,0,0,0
14/02/2018 02:05:46,Benign,16,16,1252,7155,118302753,3816217.83870968,443,0,0,0,0,1
14/02/2018 02:05:46,Benign,8,7,1138,1581,1477445,105531.785714286,3389,0,0,0,0,1
14/02/2018 02:05:46,SSH-Bruteforce,1,1,0,0,6,6.0,22,0,1,0,0,0
14/02/2018 02:05:46,SSH-Bruteforce,1,1,0,0,18,18.0,22,0,1,0,0,0
14/02/2018 02:05:46,SSH-Bruteforce,22,20,2008,2665,345854,8435.4634146342,22,0,0,0,0,1
14/02/2018 02:05:46,SSH-Bruteforce,22,22,1992,2665,282419,6567.8837209302,22,0,0,0,0,1
14/02/2018 02:05:46,Benign,8,11,1148,1581,4246665,235925.833333333,3389,0,0,0,0,1
14/02/2018 02:05:46,SSH-Bruteforce,22,22,1976,2665,346147,8049.9302325581,22,0,0,0,0,1
14/02/2018 02:05:46,SSH-Bruteforce,22,22,1976,2665,277607,6455.9767441861,22,0,0,0,0,1
14/02/2018 02:05:46,SSH-Bruteforce,22,22,1992,2665,344061,8001.4186046512,22,0,0,0,0,1
14/02/2018 02:05:46,SSH-Bruteforce,22,22,1976,2665,332601,7734.9069767442,22,0,0,0,0,1
14/02/2018 02:05:47,SSH-Bruteforce,1,1,0,0,5,5.0,22,0,1,0,0,0
14/02/2018 02:05:47,SSH-Bruteforce,1,1,0,0,6,6.0,22,0,1,0,0,0
14/02/2018 02:05:47,SSH-Bruteforce,20,22,1992,2665,332315,8105.243902439,22,0,0,0,0,1
14/02/2018 02:05:47,Benign,2,0,0,0,137,137.0,80,0,1,0,0,0
14/02/2018 02:05:47,SSH-Bruteforce,22,22,1976,2665,329265,7657.3255813954,22,0,0,0,0,1
14/02/2018 02:05:47,Benign,3,1,0,0,283299,94433.0,445,0,0,0,0,1
14/02/2018 02:05:47,SSH-Bruteforce,20,22,1960,2665,272468,6645.5609756098,22,0,0,0,0,1
14/02/2018 02:05:47,SSH-Bruteforce,23,22,1976,2665,380142,8639.5909090909,22,0,0,0,0,1
14/02/2018 02:05:47,Benign,2,0,0,0,42,42.0,60881,0,1,0,0,0
14/02/2018 02:05:47,Benign,7,5,364,582,1472360,133850.909090909,445,0,0,0,0,1
14/02/2018 02:05:47,SSH-Bruteforce,1,1,0,0,4,4.0,22,0,1,0,0,0
14/02/2018 02:05:47,SSH-Bruteforce,22,22,2008,2665,363782,8460.0465116279,22,0,0,0,0,1
14/02/2018 02:05:47,SSH-Bruteforce,22,22,2008,2665,362108,8421.1162790698,22,0,0,0,0,1
14/02/2018 02:05:47,SSH-Bruteforce,23,20,1992,2665,372554,8870.3333333333,22,0,0,0,0,1
14/02/2018 02:05:47,SSH-Bruteforce,1,1,0,0,7,7.0,22,0,1,0,0,0
14/02/2018 02:05:47,SSH-Bruteforce,20,22,2008,2665,252519,6159.0,22,0,0,0,0,1
14/02/2018 02:05:47,SSH-Bruteforce,22,22,1992,2665,356338,8286.9302325581,22,0,0,0,0,1
14/02/2018 02:05:47,SSH-Bruteforce,21,22,1992,2665,350359,8341.880952381,22,0,0,0,0,1
14/02/2018 02:05:47,SSH-Bruteforce,22,22,1976,2665,353566,8222.4651162791,22,0,0,0,0,1
14/02/2018 02:05:48,SSH-Bruteforce,1,1,0,0,19,19.0,22,0,1,0,0,0
14/02/2018 02:05:48,SSH-Bruteforce,1,1,0,0,7,7.0,22,0,1,0,0,0
14/02/2018 02:05:48,SSH-Bruteforce,1,1,0,0,6,6.0,22,0,1,0,0,0
14/02/2018 02:05:48,Benign,2,0,0,0,144,144.0,60710,0,1,0,0,0
14/02/2018 02:05:48,SSH-Bruteforce,1,1,0,0,18,18.0,22,0,1,0,0,0
14/02/2018 02:05:48,Benign,2,0,0,0,37,37.0,60704,0,1,0,0,0
14/02/2018 02:05:48,Benign,8,7,1148,1581,2429108,173507.714285714,3389,0,0,0,0,1
14/02/2018 02:05:48,SSH-Bruteforce,1,1,0,0,9,9.0,22,0,1,0,0,0
14/02/2018 02:05:48,SSH-Bruteforce,22,22,2008,2665,359731,8365.8372093023,22,0,0,0,0,1
14/02/2018 02:05:48,SSH-Bruteforce,21,20,1992,2665,369086,9227.15,22,0,0,0,0,1
14/02/2018 02:05:48,Benign,3,4,161,488,779,129.8333333333,80,0,0,0,0,1
14/02/2018 02:05:48,Benign,2,0,0,0,89,89.0,80,0,1,0,0,0
14/02/2018 02:05:48,Benign,3,4,148,242,882,147.0,80,0,0,0,0,1
14/02/2018 02:05:48,Benign,4,4,97,232,5829777,832825.285714286,80,0,0,0,0,1
14/02/2018 02:05:48,Benign,3,1,0,0,34610,11536.6666666667,445,0,0,0,0,1
14/02/2018 02:05:48,SSH-Bruteforce,22,22,2008,2665,330482,7685.6279069767,22,0,0,0,0,1
14/02/2018 02:05:48,SSH-Bruteforce,22,22,2008,2665,341415,7939.8837209302,22,0,0,0,0,1
14/02/2018 02:05:48,Benign,2,0,0,0,84,84.0,80,0,1,0,0,0
14/02/2018 02:05:48,SSH-Bruteforce,21,22,1992,2665,350479,8344.7380952381,22,0,0,0,0,1
14/02/2018 02:05:48,SSH-Bruteforce,22,22,2008,2665,339044,7884.7441860465,22,0,0,0,0,1
14/02/2018 02:05:48,SSH-Bruteforce,23,22,2008,2665,373551,8489.7954545455,22,0,0,0,0,1
14/02/2018 02:05:48,SSH-Bruteforce,22,22,2008,2665,353664,8224.7441860465,22,0,0,0,0,1
14/02/2018 02:05:48,SSH-Bruteforce,22,21,2008,2665,325326,7745.8571428571,22,0,0,0,0,1
14/02/2018 02:05:48,SSH-Bruteforce,23,22,1976,2665,368794,8381.6818181818,22,0,0,0,0,1
14/02/2018 02:05:48,Benign,8,9,1148,1581,3365735,210358.4375,3389,0,0,0,0,1
